0x004021c0:0x004021ea, _start
0x00b7fb84:0x00b7fbfc, gsi_last_4
0x00b7fbfc:0x00b7fc0c, gsi_end_p_42
0x00b7fc0c:0x00b7fc29, gsi_next_41
0x00b7fc29:0x00b7fc36, gsi_stmt_42
0x00b7fc36:0x00b7fc47, gsi_stmt_ptr_1
0x00b7fc47:0x00b7fc9c, delink_imm_use_13
0x00b7fc9c:0x00b7fce1, link_imm_use_to_list_12
0x00b7fce1:0x00b7fd34, link_imm_use_12
0x00b7fd34:0x00b7fd75, set_ssa_use_from_ptr_12
0x00b7fd75:0x00b7fe0a, relink_imm_use
0x00b7fe0a:0x00b7fe5a, relink_imm_use_stmt
0x00b7fe5a:0x00b7fe6b, get_def_from_ptr_15
0x00b7fe6b:0x00b7fe8d, gimple_phi_arg_imm_use_ptr_22
0x00b7fe8d:0x00b7feb7, gimple_phi_arg_def_ptr
0x00b7feb7:0x00b7fee0, gimple_phi_arg_location_5
0x00b7fee0:0x00b7ff13, gimple_phi_arg_set_location_0
0x00b7ff13:0x00b7ff65, phi_nodes_9
0x00b7ff65:0x00b8007b, set_phi_nodes_1
0x00b8007b:0x00b800a7, make_ssa_name_14
0x00b800a7:0x00b800dd, init_phinodes
0x00b800dd:0x00b80113, fini_phinodes
0x00b80113:0x00b8026a, allocate_phi_node
0x00b8026a:0x00b802ed, ideal_phi_node_len
0x00b802ed:0x00b80433, make_phi_node
0x00b80433:0x00b804e3, release_phi_node
0x00b804e3:0x00b806af, resize_phi_node
0x00b806af:0x00b80842, reserve_phi_args_for_new_edge
0x00b80842:0x00b8092c, add_phi_node_to_bb
0x00b8092c:0x00b8098b, create_phi_node
0x00b8098b:0x00b80ab8, add_phi_arg
0x00b80ab8:0x00b80bb3, remove_phi_arg_num
0x00b80bb3:0x00b80c8f, remove_phi_args
0x00b80c8f:0x00b80d05, remove_phi_node
0x00b80d05:0x00b80dc6, remove_phi_nodes
0x00b80dc6:0x00b80df9, shwi_to_double_int_1
0x00b80df9:0x00b80e1b, uhwi_to_double_int_2
0x00b80e1b:0x00b80e66, double_int_equal_p_3
0x00b80e66:0x00b80e90, VEC_tree_base_index_27
0x00b80e90:0x00b80edd, VEC_tree_base_iterate_18
0x00b80edd:0x00b80f22, VEC_tree_base_quick_push_29
0x00b80f22:0x00b80f57, VEC_tree_base_replace_7
0x00b80f57:0x00b80f73, VEC_tree_heap_alloc_15
0x00b80f73:0x00b80fa8, VEC_tree_heap_free_22
0x00b80fa8:0x00b80fd7, handled_component_p_17
0x00b80fd7:0x00b81021, VEC_int_base_iterate_19
0x00b81021:0x00b81063, VEC_int_base_quick_push_25
0x00b81063:0x00b81089, VEC_int_heap_alloc_21
0x00b81089:0x00b810be, VEC_int_heap_free_27
0x00b810be:0x00b810dc, VEC_edge_base_length_78
0x00b810dc:0x00b81129, VEC_edge_base_iterate_8
0x00b81129:0x00b8115e, VEC_edge_heap_free_8
0x00b8115e:0x00b81194, single_pred_p_28
0x00b81194:0x00b811b2, VEC_loop_p_base_length_23
0x00b811b2:0x00b811dc, VEC_loop_p_base_index_25
0x00b811dc:0x00b81229, VEC_loop_p_base_iterate_19
0x00b81229:0x00b81270, get_loop_18
0x00b81270:0x00b812de, loop_outer_22
0x00b812de:0x00b8132d, number_of_loops_17
0x00b8132d:0x00b813e5, fel_next_16
0x00b813e5:0x00b816b6, fel_init_16
0x00b816b6:0x00b816d5, gimple_seq_first_42
0x00b816d5:0x00b8170e, bb_seq_38
0x00b8170e:0x00b81722, gimple_code_47
0x00b81722:0x00b81735, gss_for_code_47
0x00b81735:0x00b81756, gimple_statement_structure_47
0x00b81756:0x00b81768, gimple_bb_31
0x00b81768:0x00b817a3, gimple_has_ops_46
0x00b817a3:0x00b817df, gimple_has_mem_ops_19
0x00b817df:0x00b8180c, gimple_def_ops_15
0x00b8180c:0x00b81839, gimple_use_ops_15
0x00b81839:0x00b81895, gimple_vuse_op_6
0x00b81895:0x00b818c2, gimple_vuse_16
0x00b818c2:0x00b818ef, gimple_vdef_17
0x00b818ef:0x00b8194b, gimple_expr_code_23
0x00b8194b:0x00b81987, update_stmt_15
0x00b81987:0x00b81998, gimple_num_ops_36
0x00b81998:0x00b819e6, gimple_ops_46
0x00b819e6:0x00b81a2a, gimple_op_42
0x00b81a2a:0x00b81a4a, is_gimple_assign_20
0x00b81a4a:0x00b81a62, get_gimple_rhs_class_23
0x00b81a62:0x00b81a81, gimple_assign_lhs_20
0x00b81a81:0x00b81aa0, gimple_assign_rhs1_24
0x00b81aa0:0x00b81ad7, gimple_assign_rhs2_17
0x00b81ad7:0x00b81b1b, gimple_assign_rhs_code_22
0x00b81b1b:0x00b81b2c, gimple_phi_num_args_21
0x00b81b2c:0x00b81b3e, gimple_phi_result_17
0x00b81b3e:0x00b81b50, gimple_phi_result_ptr_12
0x00b81b50:0x00b81b9c, gimple_phi_arg_27
0x00b81b9c:0x00b81bfd, gsi_start_bb_37
0x00b81bfd:0x00b81c0d, gsi_end_p_43
0x00b81c0d:0x00b81c2a, gsi_next_42
0x00b81c2a:0x00b81c37, gsi_stmt_43
0x00b81c37:0x00b81ce1, gsi_after_labels_7
0x00b81ce1:0x00b81d23, gimple_vop_2
0x00b81d23:0x00b81d78, delink_imm_use_14
0x00b81d78:0x00b81dbd, link_imm_use_to_list_13
0x00b81dbd:0x00b81ddc, end_readonly_imm_use_p_9
0x00b81ddc:0x00b81e2f, first_readonly_imm_use_9
0x00b81e2f:0x00b81e75, next_readonly_imm_use_9
0x00b81e75:0x00b81e8a, get_use_from_ptr_24
0x00b81e8a:0x00b81e9b, get_def_from_ptr_16
0x00b81e9b:0x00b81ebd, gimple_phi_arg_imm_use_ptr_23
0x00b81ebd:0x00b81ece, op_iter_done_17
0x00b81ece:0x00b81f55, op_iter_next_use_13
0x00b81f55:0x00b81fac, clear_and_done_ssa_iter_9
0x00b81fac:0x00b820ed, op_iter_init_15
0x00b820ed:0x00b82157, op_iter_init_use_11
0x00b82157:0x00b8221c, op_iter_init_phiuse_8
0x00b8221c:0x00b8223b, end_imm_use_stmt_p_5
0x00b8223b:0x00b8225a, end_imm_use_stmt_traverse
0x00b8225a:0x00b822bd, move_use_after_head_5
0x00b822bd:0x00b8249e, link_use_stmts_after_5
0x00b8249e:0x00b82547, first_imm_use_stmt_5
0x00b82547:0x00b825b9, next_imm_use_stmt_5
0x00b825b9:0x00b825e5, make_ssa_name_15
0x00b825e5:0x00b82636, gcd_2
0x00b82636:0x00b82654, VEC_data_reference_p_base_length
0x00b82654:0x00b826a1, VEC_data_reference_p_base_iterate_2
0x00b826a1:0x00b826bd, VEC_data_reference_p_heap_alloc_2
0x00b826bd:0x00b8270a, VEC_ddr_p_base_iterate_2
0x00b8270a:0x00b82726, VEC_ddr_p_heap_alloc_2
0x00b82726:0x00b82744, VEC_dref_base_length
0x00b82744:0x00b8276e, VEC_dref_base_index
0x00b8276e:0x00b827bb, VEC_dref_base_iterate
0x00b827bb:0x00b827f5, VEC_dref_base_space
0x00b827f5:0x00b8283a, VEC_dref_base_quick_push
0x00b8283a:0x00b828ab, VEC_dref_base_quick_insert
0x00b828ab:0x00b828cb, VEC_dref_base_address
0x00b828cb:0x00b828e7, VEC_dref_heap_alloc
0x00b828e7:0x00b8291c, VEC_dref_heap_free
0x00b8291c:0x00b82989, VEC_dref_heap_reserve
0x00b82989:0x00b829d8, VEC_dref_heap_safe_push
0x00b829d8:0x00b82a2c, VEC_dref_heap_safe_insert
0x00b82a2c:0x00b82a4a, VEC_chain_p_base_length
0x00b82a4a:0x00b82a74, VEC_chain_p_base_index
0x00b82a74:0x00b82ac1, VEC_chain_p_base_iterate
0x00b82ac1:0x00b82afb, VEC_chain_p_base_space
0x00b82afb:0x00b82b40, VEC_chain_p_base_quick_push
0x00b82b40:0x00b82b72, VEC_chain_p_base_pop
0x00b82b72:0x00b82bcf, VEC_chain_p_base_unordered_remove
0x00b82bcf:0x00b82c04, VEC_chain_p_heap_free
0x00b82c04:0x00b82c71, VEC_chain_p_heap_reserve
0x00b82c71:0x00b82cc0, VEC_chain_p_heap_safe_push
0x00b82cc0:0x00b82e74, dump_dref
0x00b82e74:0x00b831c6, dump_chain
0x00b831c6:0x00b83243, dump_chains
0x00b83243:0x00b83309, dump_component
0x00b83309:0x00b8334c, dump_components
0x00b8334c:0x00b83414, release_chain
0x00b83414:0x00b83497, release_chains
0x00b83497:0x00b834be, release_component
0x00b834be:0x00b834fe, release_components
0x00b834fe:0x00b83584, component_of
0x00b83584:0x00b836ab, merge_comps
0x00b836ab:0x00b8374e, suitable_reference_p
0x00b8374e:0x00b837f8, aff_combination_dr_offset
0x00b837f8:0x00b83a40, determine_offset
0x00b83a40:0x00b83af2, last_always_executed_block
0x00b83af2:0x00b84120, split_data_refs_to_components
0x00b84120:0x00b8432f, suitable_component_p
0x00b8432f:0x00b8441b, filter_suitable_components
0x00b8441b:0x00b8448c, order_drefs
0x00b8448c:0x00b844c3, get_chain_root
0x00b844c3:0x00b846a7, add_ref_to_chain
0x00b846a7:0x00b84798, make_invariant_chain
0x00b84798:0x00b84823, make_rooted_chain
0x00b84823:0x00b8486d, nontrivial_chain_p
0x00b8486d:0x00b8490a, name_for_ref
0x00b8490a:0x00b84b29, valid_initializer_p
0x00b84b29:0x00b84ec9, find_looparound_phi
0x00b84ec9:0x00b84fde, insert_looparound_copy
0x00b84fde:0x00b850cf, add_looparound_copies
0x00b850cf:0x00b8534b, determine_roots_comp
0x00b8534b:0x00b85396, determine_roots
0x00b85396:0x00b8569c, replace_ref_with
0x00b8569c:0x00b85aa2, ref_at_iteration
0x00b85aa2:0x00b85b44, get_init_expr
0x00b85b44:0x00b85be9, mark_virtual_ops_for_renaming
0x00b85be9:0x00b85c80, predcom_tmp_var
0x00b85c80:0x00b85fd4, initialize_root_vars
0x00b85fd4:0x00b86088, initialize_root
0x00b86088:0x00b86394, initialize_root_vars_lm
0x00b86394:0x00b86638, execute_load_motion
0x00b86638:0x00b8671d, single_nonlooparound_use
0x00b8671d:0x00b86928, remove_stmt
0x00b86928:0x00b86aab, execute_pred_commoning_chain
0x00b86aab:0x00b86ba4, determine_unroll_factor
0x00b86ba4:0x00b86c56, execute_pred_commoning
0x00b86c56:0x00b86d4b, replace_phis_by_defined_names
0x00b86d4b:0x00b86e53, replace_names_by_phis
0x00b86e53:0x00b86e9b, execute_pred_commoning_cbck
0x00b86e9b:0x00b86f9b, base_names_in_chain_on
0x00b86f9b:0x00b871c9, eliminate_temp_copies
0x00b871c9:0x00b87204, chain_can_be_combined_p
0x00b87204:0x00b872dc, find_use_stmt
0x00b872dc:0x00b8735e, may_reassociate_p
0x00b8735e:0x00b87454, find_associative_operation_root
0x00b87454:0x00b87511, find_common_use_stmt
0x00b87511:0x00b87677, combinable_refs_p
0x00b87677:0x00b877a5, remove_name_from_operation
0x00b877a5:0x00b87c39, reassociate_to_the_same_stmt
0x00b87c39:0x00b87cd1, stmt_combining_refs
0x00b87cd1:0x00b8806e, combine_chains
0x00b8806e:0x00b88202, try_combine_chains
0x00b88202:0x00b884c4, prepare_initializers_chain
0x00b884c4:0x00b8856e, prepare_initializers
0x00b8856e:0x00b88a15, tree_predictive_commoning_loop
0x00b88a15:0x00b88ac1, tree_predictive_commoning
0x00b88ac1:0x00b88adf, VEC_tree_base_length_30
0x00b88adf:0x00b88b2c, VEC_tree_base_iterate_19
0x00b88b2c:0x00b88b4a, VEC_constructor_elt_base_length_12
0x00b88b4a:0x00b88b7d, VEC_constructor_elt_base_index_10
0x00b88b7d:0x00b88bc3, tree_operand_length_11
0x00b88bc3:0x00b88bfe, init_call_expr_arg_iterator_5
0x00b88bfe:0x00b88c53, next_call_expr_arg_5
0x00b88c53:0x00b88c84, first_call_expr_arg_5
0x00b88c84:0x00b88ca1, more_call_expr_args_p_0
0x00b88ca1:0x00b88cc7, tsi_start_7
0x00b88cc7:0x00b88ce8, tsi_end_p_5
0x00b88ce8:0x00b88d05, tsi_next_5
0x00b88d05:0x00b88d24, tsi_stmt_6
0x00b88d24:0x00b88e0c, do_niy_0
0x00b88e0c:0x00b88e4a, debug_generic_expr
0x00b88e4a:0x00b88e88, debug_generic_stmt
0x00b88e88:0x00b88f71, debug_tree_chain
0x00b88f71:0x00b88fb8, print_generic_decl
0x00b88fb8:0x00b89005, print_generic_stmt
0x00b89005:0x00b89075, print_generic_stmt_indented
0x00b89075:0x00b890b8, print_generic_expr
0x00b890b8:0x00b89257, dump_decl_name
0x00b89257:0x00b892de, dump_function_name
0x00b892de:0x00b893e8, dump_function_declaration
0x00b893e8:0x00b8952d, dump_array_domain
0x00b8952d:0x00b8992c, dump_omp_clause
0x00b8992c:0x00b8999c, dump_omp_clauses
0x00b8999c:0x00b89a73, dump_location
0x00b89a73:0x00b89f76, dump_block_node
0x00b89f76:0x00b8fcc2, dump_generic_node
0x00b8fcc2:0x00b9009d, print_declaration
0x00b9009d:0x00b9025b, print_struct_decl
0x00b9025b:0x00b902ef, op_code_prio
0x00b902ef:0x00b90340, op_prio
0x00b90340:0x00b9053b, op_symbol_code
0x00b9053b:0x00b9055a, op_symbol
0x00b9055a:0x00b9075f, print_call_name
0x00b9075f:0x00b9091e, pretty_print_string
0x00b9091e:0x00b90975, maybe_init_pretty_print_0
0x00b90975:0x00b909b9, newline_and_indent_0
0x00b909b9:0x00b909d7, VEC_edge_base_length_79
0x00b909d7:0x00b90a01, VEC_edge_base_index_76
0x00b90a01:0x00b90a3f, ei_container_66
0x00b90a3f:0x00b90a6a, ei_start_1_66
0x00b90a6a:0x00b90ac8, ei_end_p_65
0x00b90ac8:0x00b90b46, ei_next_65
0x00b90b46:0x00b90ba1, ei_edge_66
0x00b90ba1:0x00b90c0f, ei_cond_65
0x00b90c0f:0x00b90c2e, gimple_seq_first_43
0x00b90c2e:0x00b90c67, bb_seq_39
0x00b90c67:0x00b90c79, gimple_bb_32
0x00b90c79:0x00b90cda, gsi_start_bb_38
0x00b90cda:0x00b90cea, gsi_end_p_44
0x00b90cea:0x00b90cf7, gsi_stmt_44
0x00b90cf7:0x00b90e28, tree_init_ic_make_global_vars
0x00b90e28:0x00b9103d, tree_init_edge_profiler
0x00b9103d:0x00b910c1, add_abnormal_goto_call_edges
0x00b910c1:0x00b911c3, tree_gen_edge_profiler
0x00b911c3:0x00b9125b, prepare_instrumented_value
0x00b9125b:0x00b913bb, tree_gen_interval_profiler
0x00b913bb:0x00b914b9, tree_gen_pow2_profiler
0x00b914b9:0x00b915b7, tree_gen_one_value_profiler
0x00b915b7:0x00b91704, tree_gen_ic_profiler
0x00b91704:0x00b91a0b, tree_gen_ic_func_profiler
0x00b91a0b:0x00b91a34, tree_gen_const_delta_profiler
0x00b91a34:0x00b91b32, tree_gen_average_profiler
0x00b91b32:0x00b91c30, tree_gen_ior_profiler
0x00b91c30:0x00b91c6a, do_tree_profiling
0x00b91c6a:0x00b91d13, tree_profiling
0x00b91d13:0x00b91d3d, VEC_tree_base_index_28
0x00b91d3d:0x00b91d83, tree_operand_length_12
0x00b91d83:0x00b91e7f, bmp_iter_set_init_41
0x00b91e7f:0x00b91eb3, bmp_iter_next_40
0x00b91eb3:0x00b91fdf, bmp_iter_set_41
0x00b91fdf:0x00b92029, VEC_int_base_iterate_20
0x00b92029:0x00b9206b, VEC_int_base_quick_push_26
0x00b9206b:0x00b92091, VEC_int_heap_alloc_22
0x00b92091:0x00b920c6, VEC_int_heap_free_28
0x00b920c6:0x00b920e4, VEC_edge_base_length_80
0x00b920e4:0x00b9210e, VEC_edge_base_index_77
0x00b9210e:0x00b92144, single_pred_p_29
0x00b92144:0x00b92191, VEC_gimple_base_iterate_5
0x00b92191:0x00b921cb, VEC_gimple_base_space_8
0x00b921cb:0x00b92210, VEC_gimple_base_quick_push_8
0x00b92210:0x00b9222c, VEC_gimple_heap_alloc_6
0x00b9222c:0x00b92261, VEC_gimple_heap_free_6
0x00b92261:0x00b922ce, VEC_gimple_heap_reserve_6
0x00b922ce:0x00b9231d, VEC_gimple_heap_safe_push_6
0x00b9231d:0x00b9233c, gimple_seq_first_44
0x00b9233c:0x00b92375, bb_seq_40
0x00b92375:0x00b92389, gimple_code_48
0x00b92389:0x00b9239c, gss_for_code_48
0x00b9239c:0x00b923bd, gimple_statement_structure_48
0x00b923bd:0x00b923cf, gimple_bb_33
0x00b923cf:0x00b9240a, gimple_has_ops_47
0x00b9240a:0x00b92466, gimple_expr_code_24
0x00b92466:0x00b92477, gimple_num_ops_37
0x00b92477:0x00b924c5, gimple_ops_47
0x00b924c5:0x00b92509, gimple_op_43
0x00b92509:0x00b92521, get_gimple_rhs_class_24
0x00b92521:0x00b92540, gimple_assign_lhs_21
0x00b92540:0x00b9255f, gimple_assign_rhs1_25
0x00b9255f:0x00b92596, gimple_assign_rhs2_18
0x00b92596:0x00b925da, gimple_assign_rhs_code_23
0x00b925da:0x00b925f9, gimple_call_fn_28
0x00b925f9:0x00b92637, gimple_call_return_type_7
0x00b92637:0x00b92648, gimple_phi_num_args_22
0x00b92648:0x00b9265a, gimple_phi_result_ptr_13
0x00b9265a:0x00b926a6, gimple_phi_arg_28
0x00b926a6:0x00b926c6, gimple_nop_p_1
0x00b926c6:0x00b9275f, gimple_expr_type_4
0x00b9275f:0x00b927c0, gsi_start_bb_39
0x00b927c0:0x00b927d0, gsi_end_p_45
0x00b927d0:0x00b927ed, gsi_next_43
0x00b927ed:0x00b927fa, gsi_stmt_45
0x00b927fa:0x00b928a4, gsi_after_labels_8
0x00b928a4:0x00b928b9, get_use_from_ptr_25
0x00b928b9:0x00b928ca, get_def_from_ptr_17
0x00b928ca:0x00b928ec, gimple_phi_arg_imm_use_ptr_24
0x00b928ec:0x00b9293e, gimple_phi_arg_edge_7
0x00b9293e:0x00b92972, loop_containing_stmt_4
0x00b92972:0x00b92990, VEC_loop_p_base_length_24
0x00b92990:0x00b929ba, VEC_loop_p_base_index_26
0x00b929ba:0x00b92a07, VEC_loop_p_base_iterate_20
0x00b92a07:0x00b92a4e, get_loop_19
0x00b92a4e:0x00b92a80, loop_depth_10
0x00b92a80:0x00b92aee, loop_outer_23
0x00b92aee:0x00b92b3d, number_of_loops_18
0x00b92b3d:0x00b92bf5, fel_next_17
0x00b92bf5:0x00b92ec6, fel_init_17
0x00b92ec6:0x00b92ef6, automatically_generated_chrec_p_2
0x00b92ef6:0x00b92f2d, tree_is_chrec_1
0x00b92f2d:0x00b92f69, chrec_zerop_1
0x00b92f69:0x00b92ff7, no_evolution_in_loop_p_1
0x00b92ff7:0x00b9317c, build_polynomial_chrec_1
0x00b9317c:0x00b93204, evolution_function_is_affine_p_0
0x00b93204:0x00b93228, tree_does_not_contain_chrecs
0x00b93228:0x00b93255, chrec_type_1
0x00b93255:0x00b93291, block_before_loop_1
0x00b93291:0x00b932c5, instantiate_parameters_0
0x00b932c5:0x00b932e6, get_chrec_loop_1
0x00b932e6:0x00b93330, new_scev_info_str
0x00b93330:0x00b93345, hash_scev_info
0x00b93345:0x00b93397, eq_scev_info
0x00b93397:0x00b933b2, del_scev_info
0x00b933b2:0x00b93452, find_var_scev_info
0x00b93452:0x00b935aa, chrec_contains_symbols_defined_in_loop
0x00b935aa:0x00b935e0, loop_phi_node_p
0x00b935e0:0x00b9373e, compute_overall_effect_of_inner_loop
0x00b9373e:0x00b938be, chrec_is_positive
0x00b938be:0x00b93a15, set_scalar_evolution
0x00b93a15:0x00b93b96, get_scalar_evolution
0x00b93b96:0x00b93e10, add_to_evolution_1
0x00b93e10:0x00b94053, add_to_evolution
0x00b94053:0x00b940e5, set_nb_iterations_in_loop
0x00b940e5:0x00b941cd, get_loop_exit_condition
0x00b941cd:0x00b94252, get_exit_conditions_rec
0x00b94252:0x00b9428b, select_loops_exit_conditions
0x00b9428b:0x00b9466b, follow_ssa_edge_binary
0x00b9466b:0x00b94860, follow_ssa_edge_expr
0x00b94860:0x00b949e4, follow_ssa_edge_in_rhs
0x00b949e4:0x00b94a2a, backedge_phi_arg_p
0x00b94a2a:0x00b94ad1, follow_ssa_edge_in_condition_phi_branch
0x00b94ad1:0x00b94c2b, follow_ssa_edge_in_condition_phi
0x00b94c2b:0x00b94dab, follow_ssa_edge_inner_loop_phi
0x00b94dab:0x00b94eeb, follow_ssa_edge
0x00b94eeb:0x00b9519a, analyze_evolution_in_loop
0x00b9519a:0x00b95402, analyze_initial_condition
0x00b95402:0x00b9559e, interpret_loop_phi
0x00b9559e:0x00b9564b, interpret_condition_phi
0x00b9564b:0x00b95a73, interpret_rhs_expr
0x00b95a73:0x00b95b21, interpret_expr
0x00b95b21:0x00b95b9a, interpret_gimple_assign
0x00b95b9a:0x00b95c12, compute_scalar_evolution_in_loop
0x00b95c12:0x00b95e4c, analyze_scalar_evolution_1
0x00b95e4c:0x00b95f8b, analyze_scalar_evolution
0x00b95f8b:0x00b9607c, analyze_scalar_evolution_in_loop
0x00b9607c:0x00b960f2, get_instantiated_value
0x00b960f2:0x00b9619c, set_instantiated_value
0x00b9619c:0x00b962f7, loop_closed_phi_def
0x00b962f7:0x00b964f7, instantiate_scev_name
0x00b964f7:0x00b9666c, instantiate_scev_poly
0x00b9666c:0x00b96810, instantiate_scev_binary
0x00b96810:0x00b968e6, instantiate_scev_convert
0x00b968e6:0x00b96a20, instantiate_scev_not
0x00b96a20:0x00b96b75, instantiate_scev_3
0x00b96b75:0x00b96c6e, instantiate_scev_2
0x00b96c6e:0x00b96d0b, instantiate_scev_1
0x00b96d0b:0x00b96fdf, instantiate_scev_r
0x00b96fdf:0x00b97191, instantiate_scev
0x00b97191:0x00b97205, resolve_mixers
0x00b97205:0x00b9734b, number_of_latch_executions
0x00b9734b:0x00b973e3, number_of_exit_cond_executions
0x00b973e3:0x00b97588, number_of_iterations_for_all_loops
0x00b97588:0x00b975d4, reset_chrecs_counters
0x00b975d4:0x00b97795, dump_chrecs_stats
0x00b97795:0x00b979e3, gather_chrec_stats
0x00b979e3:0x00b97bfe, analyze_scalar_evolution_for_all_loop_phi_nodes
0x00b97bfe:0x00b97c37, gather_stats_on_scev_database_1
0x00b97c37:0x00b97cad, gather_stats_on_scev_database
0x00b97cad:0x00b97d11, initialize_scalar_evolutions_analyzer
0x00b97d11:0x00b97db2, scev_initialize
0x00b97db2:0x00b97dd6, scev_reset_htab
0x00b97dd6:0x00b97e5d, scev_reset
0x00b97e5d:0x00b98080, simple_iv
0x00b98080:0x00b98105, scev_analysis
0x00b98105:0x00b98134, scev_finalize
0x00b98134:0x00b98207, expression_expensive_p
0x00b98207:0x00b98a2d, scev_const_prop
0x00b98a2d:0x00b98ab7, gt_ggc_mx_scev_info_str
0x00b98ab7:0x00b98b81, gt_ggc_m_P13scev_info_str4htab
0x00b98b81:0x00b98c0b, gt_pch_nx_scev_info_str
0x00b98c0b:0x00b98cc5, gt_pch_n_P13scev_info_str4htab
0x00b98cc5:0x00b98d4a, gt_pch_p_13scev_info_str
0x00b98d4a:0x00b98deb, gt_pch_p_P13scev_info_str4htab
0x00b98deb:0x00b98e09, VEC_tree_base_length_31
0x00b98e09:0x00b98e33, VEC_tree_base_index_29
0x00b98e33:0x00b98e68, VEC_tree_heap_free_23
0x00b98e68:0x00b98e86, VEC_constructor_elt_base_length_13
0x00b98e86:0x00b98eb5, handled_component_p_18
0x00b98eb5:0x00b98fb1, bmp_iter_set_init_42
0x00b98fb1:0x00b98fe5, bmp_iter_next_41
0x00b98fe5:0x00b99111, bmp_iter_set_42
0x00b99111:0x00b9912f, VEC_edge_base_length_81
0x00b9912f:0x00b99159, VEC_edge_base_index_78
0x00b99159:0x00b99177, VEC_basic_block_base_length_7
0x00b99177:0x00b991bc, VEC_basic_block_base_quick_push_8
0x00b991bc:0x00b991ee, VEC_basic_block_base_pop_1
0x00b991ee:0x00b9920a, VEC_basic_block_heap_alloc_4
0x00b9920a:0x00b9923f, VEC_basic_block_heap_free_10
0x00b9923f:0x00b99277, single_succ_p_35
0x00b99277:0x00b992d2, single_succ_edge_34
0x00b992d2:0x00b99310, ei_container_67
0x00b99310:0x00b9933b, ei_start_1_67
0x00b9933b:0x00b99399, ei_end_p_66
0x00b99399:0x00b99417, ei_next_66
0x00b99417:0x00b99472, ei_edge_67
0x00b99472:0x00b994e0, ei_cond_66
0x00b994e0:0x00b994ff, gimple_seq_first_45
0x00b994ff:0x00b99538, bb_seq_41
0x00b99538:0x00b9954c, gimple_code_49
0x00b9954c:0x00b9955f, gss_for_code_49
0x00b9955f:0x00b99580, gimple_statement_structure_49
0x00b99580:0x00b99592, gimple_bb_34
0x00b99592:0x00b995a3, gimple_location_26
0x00b995a3:0x00b995de, gimple_has_ops_48
0x00b995de:0x00b9961a, gimple_has_mem_ops_20
0x00b9961a:0x00b99647, gimple_def_ops_16
0x00b99647:0x00b99674, gimple_use_ops_16
0x00b99674:0x00b996d0, gimple_vuse_op_7
0x00b996d0:0x00b996fd, gimple_vuse_17
0x00b996fd:0x00b9972a, gimple_vdef_18
0x00b9972a:0x00b99766, update_stmt_16
0x00b99766:0x00b99799, gimple_has_volatile_ops_3
0x00b99799:0x00b997aa, gimple_num_ops_38
0x00b997aa:0x00b997f8, gimple_ops_48
0x00b997f8:0x00b9983c, gimple_op_44
0x00b9983c:0x00b9987d, gimple_op_ptr_10
0x00b9987d:0x00b998e8, gimple_set_op_22
0x00b998e8:0x00b99908, is_gimple_assign_21
0x00b99908:0x00b99927, gimple_assign_lhs_22
0x00b99927:0x00b99946, gimple_assign_lhs_ptr_1
0x00b99946:0x00b9998e, gimple_assign_set_lhs_9
0x00b9998e:0x00b999ad, gimple_assign_rhs1_26
0x00b999ad:0x00b999cc, gimple_assign_rhs1_ptr_2
0x00b999cc:0x00b999ec, is_gimple_call_25
0x00b999ec:0x00b99a0b, gimple_call_lhs_18
0x00b99a0b:0x00b99a2a, gimple_call_lhs_ptr_1
0x00b99a2a:0x00b99a72, gimple_call_set_lhs_12
0x00b99a72:0x00b99a91, gimple_call_fn_29
0x00b99a91:0x00b99acb, gimple_call_fndecl_26
0x00b99acb:0x00b99aee, gimple_call_num_args_17
0x00b99aee:0x00b99b13, gimple_call_arg_14
0x00b99b13:0x00b99b38, gimple_call_arg_ptr_4
0x00b99b38:0x00b99b83, gimple_has_lhs_3
0x00b99b83:0x00b99b98, gimple_asm_ninputs_5
0x00b99b98:0x00b99bad, gimple_asm_noutputs_6
0x00b99bad:0x00b99bf3, gimple_asm_input_op_4
0x00b99bf3:0x00b99c46, gimple_asm_output_op_5
0x00b99c46:0x00b99c57, gimple_phi_num_args_23
0x00b99c57:0x00b99c69, gimple_phi_result_18
0x00b99c69:0x00b99c84, gimple_phi_set_result_2
0x00b99c84:0x00b99cd0, gimple_phi_arg_29
0x00b99cd0:0x00b99cf0, is_gimple_debug_17
0x00b99cf0:0x00b99d15, gimple_debug_bind_reset_value_5
0x00b99d15:0x00b99d34, gimple_return_retval_ptr_0
0x00b99d34:0x00b99dac, gsi_start_14
0x00b99dac:0x00b99e0d, gsi_start_bb_40
0x00b99e0d:0x00b99e1d, gsi_end_p_46
0x00b99e1d:0x00b99e3a, gsi_next_44
0x00b99e3a:0x00b99e47, gsi_stmt_46
0x00b99e47:0x00b99e70, gimple_referenced_vars_3
0x00b99e70:0x00b99f37, first_htab_element_2
0x00b99f37:0x00b99f62, end_htab_p_2
0x00b99f62:0x00b99fbf, next_htab_element_2
0x00b99fbf:0x00b99fee, first_referenced_var_2
0x00b99fee:0x00b9a008, end_referenced_vars_p_2
0x00b9a008:0x00b9a022, next_referenced_var_2
0x00b9a022:0x00b9a0bc, get_var_ann_1
0x00b9a0bc:0x00b9a111, delink_imm_use_15
0x00b9a111:0x00b9a156, link_imm_use_to_list_14
0x00b9a156:0x00b9a1a2, has_zero_uses_2
